bars_held,entry_at,entry_price,exit_at,exit_price,higher_timeframe_agreement,higher_timeframe_bias,market_structure,r_multiple,realized_pnl,regime,side,stance,status,stop_loss,symbol,target,timeframe
10,2019-05-30T13:55:00,11951.5,2019-05-30T14:45:00,11931.7,aligned,bullish,HH_HL,-0.5,-9.9,trend_aligned,buy,long_bias,stopped,11931.7,NIFTY,11991.099999999999,5m
16,2019-05-30T15:10:00,11945.2,2019-05-31T10:15:00,12024.2,aligned,bullish,HH_HL,2.074,52.05,trend_aligned,buy,long_bias,trailed,11920.1,NIFTY,11995.400000000001,5m
12,2019-05-31T10:50:00,12008.6,2019-05-31T11:50:00,11985.2,aligned,bullish,HH_HL,-0.5,-11.7,trend_aligned,buy,long_bias,stopped,11985.2,NIFTY,12055.4,5m
4,2019-06-03T13:15:00,12006.0,2019-06-03T13:35:00,12009.8999,aligned,bullish,HH_HL,0.717,6.45,trend_aligned,buy,long_bias,trailed,11997.0,NIFTY,12024.0,5m
40,2019-06-04T09:15:00,12071.5,2019-06-04T12:35:00,12022.0,aligned,bullish,HH_HL,-0.5,-24.75,trend_aligned,buy,long_bias,stopped,12022.0,NIFTY,12170.5,5m
19,2019-06-04T13:25:00,12044.7999,2019-06-04T15:00:00,12018.3999,aligned,bullish,HH_HL,-0.5,-13.2,trend_aligned,buy,long_bias,stopped,12018.3999,NIFTY,12097.5999,5m
1,2019-06-04T15:25:00,12036.6,2019-06-06T09:15:00,12005.7999,aligned,bullish,HH_HL,-0.5,-15.4,trend_aligned,buy,long_bias,stopped,12005.7999,NIFTY,12098.200200000001,5m
28,2019-06-11T10:40:00,11937.2,2019-06-11T13:00:00,11960.7,aligned,bullish,HH_HL,0.857,28.2,trend_aligned,buy,long_bias,trailed,11904.2999,NIFTY,12003.000200000002,5m
11,2019-06-11T13:30:00,11959.6,2019-06-11T14:25:00,11986.2999,aligned,bullish,HH_HL,1.56,19.65,trend_aligned,buy,long_bias,trailed,11947.0,NIFTY,11984.800000000001,5m
2,2019-06-11T14:50:00,11980.3999,2019-06-11T15:00:00,11957.5,aligned,bullish,HH_HL,-0.5,-11.45,trend_aligned,buy,long_bias,stopped,11957.5,NIFTY,12026.199700000001,5m
1,2019-06-18T12:25:00,11708.2999,2019-06-18T12:30:00,11718.0,aligned,bearish,LH_LL,-0.5,-4.85,trend_aligned,sell,short_bias,stopped,11718.0,NIFTY,11688.8997,5m
10,2019-06-18T12:55:00,11715.5,2019-06-18T13:45:00,11687.7999,aligned,bearish,LH_LL,1.684,19.7,trend_aligned,sell,short_bias,trailed,11727.2,NIFTY,11692.099999999999,5m
11,2019-06-18T14:10:00,11705.2,2019-06-18T15:05:00,11680.7999,aligned,bearish,LH_LL,1.055,23.2,trend_aligned,sell,short_bias,trailed,11727.2,NIFTY,11661.2,5m
56,2019-06-21T09:15:00,11787.3999,2019-06-21T13:55:00,11750.0,aligned,bullish,HH_HL,-0.5,-18.7,trend_aligned,buy,long_bias,stopped,11750.0,NIFTY,11862.199700000001,5m
5,2019-06-21T14:45:00,11747.5,2019-06-21T15:10:00,11722.7,aligned,bearish,LH_LL,0.798,33.2,trend_aligned,sell,short_bias,trailed,11789.1,NIFTY,11664.3,5m
11,2019-06-24T15:00:00,11700.2,2019-06-25T09:40:00,11674.2,aligned,bearish,LH_LL,0.974,26.7,trend_aligned,sell,short_bias,trailed,11727.6,NIFTY,11645.400000000001,5m
18,2019-06-25T10:05:00,11697.8999,2019-06-25T11:35:00,11710.7,aligned,bearish,LH_LL,-0.5,-6.4,trend_aligned,sell,short_bias,stopped,11710.7,NIFTY,11672.2997,5m
2,2019-06-27T12:00:00,11886.2,2019-06-27T12:10:00,11879.1,aligned,bullish,HH_HL,-0.5,-3.55,trend_aligned,buy,long_bias,stopped,11879.1,NIFTY,11900.400000000001,5m
1,2019-06-27T13:40:00,11877.7999,2019-06-27T13:45:00,11864.3999,aligned,bullish,HH_HL,-0.5,-6.7,trend_aligned,buy,long_bias,stopped,11864.3999,NIFTY,11904.5999,5m
33,2019-07-01T11:45:00,11852.6,2019-07-01T14:30:00,11876.8999,aligned,bullish,HH_HL,1.13,21.8,trend_aligned,buy,long_bias,trailed,11833.2999,NIFTY,11891.200200000001,5m
6,2019-07-03T09:15:00,11892.8999,2019-07-03T09:45:00,11915.7999,aligned,bullish,HH_HL,1.312,18.5,trend_aligned,buy,long_bias,trailed,11878.7999,NIFTY,11921.099900000001,5m
7,2019-07-03T10:10:00,11901.3999,2019-07-03T10:45:00,11910.7999,aligned,bullish,HH_HL,0.826,11.9,trend_aligned,buy,long_bias,trailed,11887.0,NIFTY,11930.199700000001,5m
12,2019-07-03T11:35:00,11906.7999,2019-07-03T12:35:00,11916.7999,aligned,bullish,HH_HL,0.903,11.2,trend_aligned,buy,long_bias,trailed,11894.3999,NIFTY,11931.5999,5m
3,2019-07-03T14:30:00,11934.8999,2019-07-03T14:45:00,11921.7999,aligned,bullish,HH_HL,-0.5,-6.55,trend_aligned,buy,long_bias,stopped,11921.7999,NIFTY,11961.099900000001,5m
15,2019-07-03T15:10:00,11918.2999,2019-07-04T10:10:00,11948.3999,aligned,bullish,HH_HL,1.459,22.9,trend_aligned,buy,long_bias,trailed,11902.6,NIFTY,11949.6997,5m
5,2019-07-04T11:05:00,11950.3999,2019-07-04T11:30:00,11939.8999,aligned,bullish,HH_HL,-0.5,-5.25,trend_aligned,buy,long_bias,stopped,11939.8999,NIFTY,11971.3999,5m
16,2019-07-04T12:05:00,11948.1,2019-07-04T13:25:00,11934.3999,aligned,bullish,HH_HL,-0.5,-6.85,trend_aligned,buy,long_bias,stopped,11934.3999,NIFTY,11975.5002,5m
8,2019-07-04T14:15:00,11946.7999,2019-07-04T14:55:00,11955.2999,aligned,bullish,HH_HL,0.791,11.55,trend_aligned,buy,long_bias,trailed,11932.2,NIFTY,11975.999699999998,5m
5,2019-07-05T09:55:00,11962.3999,2019-07-05T10:20:00,11937.1,aligned,bullish,HH_HL,-0.5,-12.65,trend_aligned,buy,long_bias,stopped,11937.1,NIFTY,12012.9997,5m
7,2019-07-05T10:45:00,11938.2,2019-07-05T11:20:00,11945.0,aligned,bullish,HH_HL,0.783,9.4,trend_aligned,buy,long_bias,trailed,11926.2,NIFTY,11962.2,5m
4,2019-07-09T14:15:00,11548.0,2019-07-09T14:35:00,11547.0,aligned,bearish,LH_LL,0.531,8.55,trend_aligned,sell,short_bias,trailed,11564.1,NIFTY,11515.8,5m
2,2019-07-09T15:00:00,11547.7999,2019-07-09T15:10:00,11564.1,aligned,bearish,LH_LL,-0.5,-8.15,trend_aligned,sell,short_bias,stopped,11564.1,NIFTY,11515.1997,5m
3,2019-07-10T09:25:00,11555.0,2019-07-10T09:40:00,11578.2,aligned,bearish,LH_LL,-0.5,-11.6,trend_aligned,sell,short_bias,stopped,11578.2,NIFTY,11508.599999999999,5m
11,2019-07-10T10:05:00,11563.6,2019-07-10T11:00:00,11536.3999,aligned,bearish,LH_LL,0.952,28.65,trend_aligned,sell,short_bias,trailed,11593.7,NIFTY,11503.4,5m
9,2019-07-10T12:20:00,11515.2999,2019-07-10T13:05:00,11496.7,aligned,bearish,LH_LL,0.891,21.2,trend_aligned,sell,short_bias,trailed,11539.1,NIFTY,11467.6997,5m
13,2019-07-10T13:40:00,11513.7999,2019-07-10T14:45:00,11499.2999,aligned,bearish,LH_LL,0.874,16.95,trend_aligned,sell,short_bias,trailed,11533.2,NIFTY,11474.999699999998,5m
2,2019-07-10T15:20:00,11493.2999,2019-07-11T09:15:00,11520.2,aligned,bearish,LH_LL,-0.5,-13.45,trend_aligned,sell,short_bias,stopped,11520.2,NIFTY,11439.499699999998,5m
29,2019-07-11T09:40:00,11525.7999,2019-07-11T12:05:00,11565.0,aligned,bearish,LH_LL,-0.5,-19.6,trend_aligned,sell,short_bias,stopped,11565.0,NIFTY,11447.3997,5m
14,2019-07-19T12:45:00,11479.5,2019-07-19T13:55:00,11443.5,aligned,bearish,LH_LL,1.318,29.0,trend_aligned,sell,short_bias,trailed,11501.5,NIFTY,11435.5,5m
9,2019-07-19T14:35:00,11442.5,2019-07-19T15:20:00,11425.1,aligned,bearish,LH_LL,0.796,23.4,trend_aligned,sell,short_bias,trailed,11471.8999,NIFTY,11383.7002,5m
164,2019-07-22T10:15:00,11366.2999,2019-07-24T11:25:00,11241.5,aligned,bearish,LH_LL,1.325,100.2,trend_aligned,sell,short_bias,trailed,11441.8999,NIFTY,11215.0999,5m
16,2019-07-24T11:50:00,11246.2999,2019-07-24T13:10:00,11269.7,aligned,bearish,LH_LL,-0.5,-11.7,trend_aligned,sell,short_bias,stopped,11269.7,NIFTY,11199.499699999998,5m
6,2019-07-24T13:40:00,11279.6,2019-07-24T14:10:00,11297.6,aligned,bearish,LH_LL,-0.5,-9.0,trend_aligned,sell,short_bias,stopped,11297.6,NIFTY,11243.6,5m
8,2019-07-24T14:50:00,11262.8999,2019-07-25T09:15:00,11298.6,aligned,bearish,LH_LL,-0.5,-17.85,trend_aligned,sell,short_bias,stopped,11298.6,NIFTY,11191.4997,5m
58,2019-07-25T10:30:00,11301.8999,2019-07-25T15:20:00,11257.5,aligned,bearish,LH_LL,0.873,51.95,trend_aligned,sell,short_bias,trailed,11361.3999,NIFTY,11182.8999,5m
71,2019-07-26T09:35:00,11253.0,2019-07-29T09:15:00,11310.2999,aligned,bearish,LH_LL,-0.5,-28.65,trend_aligned,sell,short_bias,stopped,11310.2999,NIFTY,11138.4002,5m
31,2019-07-29T13:00:00,11188.5,2019-07-30T09:20:00,11237.2,aligned,bearish,LH_LL,-0.5,-24.35,trend_aligned,sell,short_bias,stopped,11237.2,NIFTY,11091.099999999999,5m
21,2019-07-30T10:05:00,11234.2999,2019-07-30T11:50:00,11181.3999,aligned,bearish,LH_LL,1.299,43.0,trend_aligned,sell,short_bias,trailed,11267.3999,NIFTY,11168.0999,5m
8,2019-07-30T12:20:00,11210.7,2019-07-30T13:00:00,11204.2999,aligned,bearish,LH_LL,0.721,10.45,trend_aligned,sell,short_bias,trailed,11225.2,NIFTY,11181.7,5m
24,2019-07-30T13:25:00,11201.2,2019-07-30T15:25:00,11090.7999,aligned,bearish,LH_LL,3.246,65.25,trend_aligned,sell,short_bias,trailed,11221.2999,NIFTY,11161.000200000002,5m
106,2019-07-31T09:45:00,11064.1,2019-08-01T12:20:00,10983.0,aligned,bearish,LH_LL,0.976,83.1,trend_aligned,sell,short_bias,trailed,11149.2,NIFTY,10893.9,5m
7,2019-08-01T12:45:00,10991.8999,2019-08-01T13:20:00,10979.5,aligned,bearish,LH_LL,0.919,13.6,trend_aligned,sell,short_bias,trailed,11006.7,NIFTY,10962.2997,5m
6,2019-08-01T14:05:00,10961.8999,2019-08-01T14:35:00,10939.2999,aligned,bearish,LH_LL,0.812,29.4,trend_aligned,sell,short_bias,trailed,10998.1,NIFTY,10889.4997,5m
2,2019-08-01T15:00:00,10954.1,2019-08-01T15:10:00,10985.6,aligned,bearish,LH_LL,-0.5,-15.75,trend_aligned,sell,short_bias,stopped,10985.6,NIFTY,10891.1,5m
13,2019-08-02T10:50:00,10885.1,2019-08-02T11:55:00,10935.2999,aligned,bearish,LH_LL,-0.5,-25.1,trend_aligned,sell,short_bias,stopped,10935.2999,NIFTY,10784.700200000001,5m
10,2019-08-02T12:35:00,10929.1,2019-08-02T13:25:00,10961.5,aligned,bearish,LH_LL,-0.5,-16.2,trend_aligned,sell,short_bias,stopped,10961.5,NIFTY,10864.300000000001,5m
16,2019-08-02T14:50:00,10974.5,2019-08-05T09:55:00,10828.0,aligned,bearish,LH_LL,1.194,126.05,trend_aligned,sell,short_bias,trailed,11080.1,NIFTY,10763.3,5m
12,2019-08-05T11:00:00,10819.8999,2019-08-05T12:00:00,10863.8999,aligned,bearish,LH_LL,-0.5,-22.0,trend_aligned,sell,short_bias,stopped,10863.8999,NIFTY,10731.8999,5m
2,2019-08-05T12:25:00,10842.1,2019-08-05T12:35:00,10865.6,aligned,bearish,LH_LL,-0.5,-11.75,trend_aligned,sell,short_bias,stopped,10865.6,NIFTY,10795.1,5m
31,2019-08-05T13:00:00,10857.6,2019-08-06T09:20:00,10857.6,aligned,bearish,LH_LL,0.5,18.05,trend_aligned,sell,short_bias,trailed,10893.7,NIFTY,10785.4,5m
29,2019-08-06T10:15:00,10894.7,2019-08-06T12:40:00,10938.6,aligned,bearish,LH_LL,-0.5,-21.95,trend_aligned,sell,short_bias,stopped,10938.6,NIFTY,10806.900000000001,5m
23,2019-08-07T12:05:00,10929.6,2019-08-07T14:00:00,10897.8999,aligned,bearish,LH_LL,0.845,38.85,trend_aligned,sell,short_bias,trailed,10975.6,NIFTY,10837.6,5m
27,2019-08-08T11:15:00,10871.7,2019-08-08T13:30:00,10906.6,aligned,bearish,LH_LL,-0.5,-17.45,trend_aligned,sell,short_bias,stopped,10906.6,NIFTY,10801.900000000001,5m
3,2019-08-08T14:10:00,10900.2999,2019-08-08T14:25:00,10923.2,aligned,bearish,LH_LL,-0.5,-11.45,trend_aligned,sell,short_bias,stopped,10923.2,NIFTY,10854.499699999998,5m
1,2019-08-20T13:10:00,10998.0,2019-08-20T13:15:00,11018.6,aligned,bearish,LH_LL,-0.5,-10.3,trend_aligned,sell,short_bias,stopped,11018.6,NIFTY,10956.8,5m
53,2019-08-22T11:40:00,10842.2999,2019-08-23T09:50:00,10665.3999,aligned,bearish,LH_LL,3.222,104.7,trend_aligned,sell,short_bias,trailed,10874.7999,NIFTY,10777.2999,5m
4,2019-08-23T10:15:00,10716.6,2019-08-23T10:35:00,10786.2,aligned,bearish,LH_LL,-0.5,-34.8,trend_aligned,sell,short_bias,stopped,10786.2,NIFTY,10577.4,5m
26,2019-08-23T11:00:00,10755.7,2019-08-23T13:10:00,10795.3999,aligned,bearish,LH_LL,-0.5,-19.85,trend_aligned,sell,short_bias,stopped,10795.3999,NIFTY,10676.300200000001,5m
15,2019-08-23T13:55:00,10837.1,2019-08-23T15:10:00,10830.1,aligned,bearish,LH_LL,0.638,16.2,trend_aligned,sell,short_bias,trailed,10862.5,NIFTY,10786.300000000001,5m
4,2019-08-29T12:40:00,10961.7,2019-08-29T13:00:00,10976.1,aligned,bearish,LH_LL,-0.5,-7.2,trend_aligned,sell,short_bias,stopped,10976.1,NIFTY,10932.900000000001,5m
3,2019-08-29T13:25:00,10969.6,2019-08-29T13:40:00,10964.8999,aligned,bearish,LH_LL,0.635,11.05,trend_aligned,sell,short_bias,trailed,10987.0,NIFTY,10934.800000000001,5m
5,2019-08-29T14:15:00,11001.6,2019-08-29T14:40:00,11001.6,aligned,bearish,LH_LL,0.5,9.7,trend_aligned,sell,short_bias,trailed,11021.0,NIFTY,10962.800000000001,5m
17,2019-08-30T12:20:00,10913.2999,2019-08-30T13:45:00,10954.0,aligned,bearish,LH_LL,-0.5,-20.35,trend_aligned,sell,short_bias,stopped,10954.0,NIFTY,10831.8997,5m
3,2019-08-30T14:30:00,10971.2,2019-08-30T14:45:00,10971.2,aligned,bearish,LH_LL,0.5,10.95,trend_aligned,sell,short_bias,trailed,10993.1,NIFTY,10927.400000000001,5m
20,2019-09-03T11:00:00,10905.2,2019-09-03T12:40:00,10883.3999,aligned,bearish,LH_LL,0.845,26.7,trend_aligned,sell,short_bias,trailed,10936.7999,NIFTY,10842.000200000002,5m
14,2019-09-03T13:10:00,10886.2,2019-09-03T14:20:00,10857.5,aligned,bearish,LH_LL,1.091,26.5,trend_aligned,sell,short_bias,trailed,10910.5,NIFTY,10837.600000000002,5m
11,2019-09-04T10:05:00,10813.7999,2019-09-04T11:00:00,10768.2999,aligned,bearish,LH_LL,1.06,43.05,trend_aligned,sell,short_bias,trailed,10854.3999,NIFTY,10732.5999,5m
3,2019-09-04T11:30:00,10797.3999,2019-09-04T11:45:00,10818.5,aligned,bearish,LH_LL,-0.5,-10.55,trend_aligned,sell,short_bias,stopped,10818.5,NIFTY,10755.199700000001,5m
10,2019-09-04T12:10:00,10797.7,2019-09-04T13:00:00,10822.8999,aligned,bearish,LH_LL,-0.5,-12.6,trend_aligned,sell,short_bias,stopped,10822.8999,NIFTY,10747.300200000001,5m
10,2019-09-04T13:45:00,10826.8999,2019-09-04T14:35:00,10818.5,aligned,bearish,LH_LL,0.694,15.05,trend_aligned,sell,short_bias,trailed,10848.6,NIFTY,10783.4997,5m
3,2019-09-04T15:15:00,10843.0,2019-09-05T09:15:00,10858.7,aligned,bearish,LH_LL,-0.5,-7.85,trend_aligned,sell,short_bias,stopped,10858.7,NIFTY,10811.599999999999,5m
28,2019-09-05T13:10:00,10854.1,2019-09-06T09:15:00,10886.0,aligned,bearish,LH_LL,-0.5,-15.95,trend_aligned,sell,short_bias,stopped,10886.0,NIFTY,10790.300000000001,5m
5,2019-09-13T12:30:00,10979.0,2019-09-13T12:55:00,10977.0,aligned,bearish,LH_LL,0.56,9.3,trend_aligned,sell,short_bias,trailed,10995.6,NIFTY,10945.8,5m
15,2019-09-17T12:25:00,10917.6,2019-09-17T13:40:00,10872.3999,aligned,bearish,LH_LL,1.689,32.1,trend_aligned,sell,short_bias,trailed,10936.6,NIFTY,10879.6,5m
1,2019-09-17T15:25:00,10827.2,2019-09-18T09:15:00,10864.6,aligned,bearish,LH_LL,-0.5,-18.7,trend_aligned,sell,short_bias,stopped,10864.6,NIFTY,10752.400000000001,5m
94,2019-09-18T09:40:00,10840.5,2019-09-19T11:15:00,10748.5,aligned,bearish,LH_LL,1.531,68.3,trend_aligned,sell,short_bias,trailed,10885.1,NIFTY,10751.3,5m
8,2019-09-19T11:40:00,10757.1,2019-09-19T12:20:00,10746.3999,aligned,bearish,LH_LL,0.752,15.95,trend_aligned,sell,short_bias,trailed,10778.2999,NIFTY,10714.700200000001,5m
10,2019-09-19T14:05:00,10708.3999,2019-09-19T14:55:00,10686.8999,aligned,bearish,LH_LL,0.851,26.05,trend_aligned,sell,short_bias,trailed,10739.0,NIFTY,10647.199700000001,5m
2,2019-09-19T15:20:00,10701.7999,2019-09-20T09:15:00,10717.3999,aligned,bearish,LH_LL,-0.5,-7.8,trend_aligned,sell,short_bias,stopped,10717.3999,NIFTY,10670.5999,5m
13,2019-09-20T09:40:00,10717.0,2019-09-20T10:45:00,10748.7999,aligned,bearish,LH_LL,-0.5,-15.9,trend_aligned,sell,short_bias,stopped,10748.7999,NIFTY,10653.4002,5m
4,2019-09-24T12:55:00,11564.2,2019-09-24T13:15:00,11568.1,aligned,bullish,HH_HL,0.578,14.45,trend_aligned,buy,long_bias,trailed,11539.2,NIFTY,11614.2,5m
13,2019-09-24T13:40:00,11572.7999,2019-09-24T14:45:00,11607.8999,aligned,bullish,HH_HL,1.025,34.25,trend_aligned,buy,long_bias,trailed,11539.3999,NIFTY,11639.5999,5m
4,2019-09-24T15:10:00,11583.2,2019-09-25T09:15:00,11553.2,aligned,bullish,HH_HL,-0.5,-15.0,trend_aligned,buy,long_bias,stopped,11553.2,NIFTY,11643.2,5m
18,2019-09-27T09:40:00,11557.0,2019-09-27T11:10:00,11516.7999,aligned,bullish,HH_HL,-0.5,-20.1,trend_aligned,buy,long_bias,stopped,11516.7999,NIFTY,11637.4002,5m
5,2019-09-27T14:00:00,11545.8999,2019-09-27T14:25:00,11523.7999,aligned,bullish,HH_HL,-0.5,-11.05,trend_aligned,buy,long_bias,stopped,11523.7999,NIFTY,11590.099900000001,5m
13,2019-10-16T09:50:00,11443.1,2019-10-16T10:55:00,11458.0,aligned,bullish,HH_HL,0.833,18.65,trend_aligned,buy,long_bias,trailed,11420.7,NIFTY,11487.9,5m
9,2019-10-16T12:10:00,11456.1,2019-10-16T12:55:00,11444.2999,aligned,bullish,HH_HL,-0.5,-5.9,trend_aligned,buy,long_bias,stopped,11444.2999,NIFTY,11479.700200000001,5m
10,2019-10-18T09:15:00,11563.7,2019-10-18T10:05:00,11611.6,aligned,bullish,HH_HL,1.486,36.1,trend_aligned,buy,long_bias,trailed,11539.3999,NIFTY,11612.300200000001,5m
14,2019-10-18T11:05:00,11623.3999,2019-10-18T12:15:00,11645.3999,aligned,bullish,HH_HL,0.903,24.65,trend_aligned,buy,long_bias,trailed,11596.1,NIFTY,11677.9997,5m
8,2019-10-18T12:40:00,11635.5,2019-10-18T13:20:00,11641.7,aligned,bullish,HH_HL,0.725,10.0,trend_aligned,buy,long_bias,trailed,11621.7,NIFTY,11663.099999999999,5m
7,2019-10-18T13:45:00,11644.8999,2019-10-18T14:20:00,11663.3999,aligned,bullish,HH_HL,1.093,17.05,trend_aligned,buy,long_bias,trailed,11629.2999,NIFTY,11676.099900000001,5m
9,2019-10-18T15:05:00,11661.7,2019-10-22T09:35:00,11668.8999,aligned,bullish,HH_HL,0.64,16.45,trend_aligned,buy,long_bias,trailed,11636.0,NIFTY,11713.100000000002,5m
3,2019-10-22T10:05:00,11654.8999,2019-10-22T10:20:00,11638.5,aligned,bullish,HH_HL,-0.5,-8.2,trend_aligned,buy,long_bias,stopped,11638.5,NIFTY,11687.699700000001,5m
17,2019-10-22T11:00:00,11652.5,2019-10-22T12:25:00,11674.3999,aligned,bullish,HH_HL,1.021,21.45,trend_aligned,buy,long_bias,trailed,11631.5,NIFTY,11694.5,5m
9,2019-10-22T12:50:00,11660.8999,2019-10-22T13:35:00,11635.7999,aligned,bullish,HH_HL,-0.5,-12.55,trend_aligned,buy,long_bias,stopped,11635.7999,NIFTY,11711.099900000001,5m
3,2019-10-22T14:00:00,11620.2999,2019-10-22T14:15:00,11592.2999,aligned,bullish,HH_HL,-0.5,-14.0,trend_aligned,buy,long_bias,stopped,11592.2999,NIFTY,11676.2999,5m
11,2019-10-23T11:45:00,11636.7,2019-10-23T12:40:00,11615.5,aligned,bullish,HH_HL,-0.5,-10.6,trend_aligned,buy,long_bias,stopped,11615.5,NIFTY,11679.100000000002,5m
11,2019-10-23T13:10:00,11625.0,2019-10-23T14:05:00,11627.7999,aligned,bullish,HH_HL,0.593,8.9,trend_aligned,buy,long_bias,trailed,11610.0,NIFTY,11655.0,5m
44,2019-10-24T09:35:00,11633.7,2019-10-24T13:15:00,11562.1,aligned,bullish,HH_HL,-0.5,-35.8,trend_aligned,buy,long_bias,stopped,11562.1,NIFTY,11776.900000000001,5m
3,2019-10-29T14:50:00,11788.7,2019-10-29T15:05:00,11780.1,aligned,bullish,HH_HL,-0.5,-4.3,trend_aligned,buy,long_bias,stopped,11780.1,NIFTY,11805.900000000001,5m
82,2019-10-30T09:15:00,11834.5,2019-10-31T09:50:00,11898.1,aligned,bullish,HH_HL,1.05,60.7,trend_aligned,buy,long_bias,trailed,11776.7,NIFTY,11950.099999999999,5m
9,2019-10-31T11:15:00,11914.2999,2019-10-31T12:00:00,11894.8999,aligned,bullish,HH_HL,-0.5,-9.7,trend_aligned,buy,long_bias,stopped,11894.8999,NIFTY,11953.0999,5m
7,2019-10-31T12:25:00,11903.2,2019-10-31T13:00:00,11913.5,aligned,bullish,HH_HL,0.879,11.95,trend_aligned,buy,long_bias,trailed,11889.6,NIFTY,11930.400000000001,5m
4,2019-10-31T13:40:00,11912.7,2019-10-31T14:00:00,11926.5,aligned,bullish,HH_HL,0.858,16.55,trend_aligned,buy,long_bias,trailed,11893.3999,NIFTY,11951.300200000001,5m
21,2019-10-31T15:05:00,11895.5,2019-11-01T10:35:00,11855.0,aligned,bullish,HH_HL,-0.5,-20.25,trend_aligned,buy,long_bias,stopped,11855.0,NIFTY,11976.5,5m
58,2019-11-01T11:05:00,11882.2999,2019-11-04T09:40:00,11955.8999,aligned,bullish,HH_HL,1.444,56.3,trend_aligned,buy,long_bias,trailed,11843.2999,NIFTY,11960.2999,5m
7,2019-11-04T10:50:00,11955.1,2019-11-04T11:25:00,11970.2,aligned,bullish,HH_HL,0.775,21.3,trend_aligned,buy,long_bias,trailed,11927.6,NIFTY,12010.1,5m
5,2019-11-04T13:00:00,11930.7999,2019-11-04T13:25:00,11905.8999,aligned,bullish,HH_HL,-0.5,-12.45,trend_aligned,buy,long_bias,stopped,11905.8999,NIFTY,11980.5999,5m
5,2019-11-04T15:10:00,11936.3999,2019-11-05T09:20:00,11939.6,aligned,bullish,HH_HL,0.583,11.2,trend_aligned,buy,long_bias,trailed,11917.2,NIFTY,11974.7997,5m
23,2019-11-05T09:45:00,11950.5,2019-11-05T11:40:00,11917.8999,aligned,bullish,HH_HL,-0.5,-16.3,trend_aligned,buy,long_bias,stopped,11917.8999,NIFTY,12015.7002,5m
4,2019-11-06T14:45:00,11984.1,2019-11-06T15:05:00,11961.3999,aligned,bullish,HH_HL,-0.5,-11.35,trend_aligned,buy,long_bias,stopped,11961.3999,NIFTY,12029.5002,5m
33,2019-11-07T09:45:00,11995.8999,2019-11-07T12:30:00,11956.2,aligned,bullish,HH_HL,-0.5,-19.85,trend_aligned,buy,long_bias,stopped,11956.2,NIFTY,12075.2997,5m
11,2019-11-07T14:35:00,11993.2,2019-11-08T09:15:00,12008.7,aligned,bullish,HH_HL,1.283,12.7,trend_aligned,buy,long_bias,trailed,11983.2999,NIFTY,12013.000200000002,5m
10,2019-11-08T09:40:00,11985.3999,2019-11-08T10:30:00,11966.5,aligned,bullish,HH_HL,-0.5,-9.45,trend_aligned,buy,long_bias,stopped,11966.5,NIFTY,12023.199700000001,5m
30,2019-11-08T10:55:00,11961.0,2019-11-08T13:25:00,12019.2999,aligned,bullish,HH_HL,2.832,35.4,trend_aligned,buy,long_bias,trailed,11948.5,NIFTY,11986.0,5m
12,2019-11-08T13:50:00,11981.7999,2019-11-08T14:50:00,11958.7,aligned,bullish,HH_HL,-0.5,-11.55,trend_aligned,buy,long_bias,stopped,11958.7,NIFTY,12027.999699999998,5m
214,2019-11-15T10:35:00,11930.2999,2019-11-20T09:40:00,11978.7,aligned,bullish,HH_HL,0.852,58.6,trend_aligned,buy,long_bias,trailed,11861.5,NIFTY,12067.8997,5m
63,2019-11-20T11:20:00,12014.0,2019-11-21T10:20:00,11975.6,aligned,bullish,HH_HL,-0.5,-19.2,trend_aligned,buy,long_bias,stopped,11975.6,NIFTY,12090.8,5m
18,2019-11-21T11:05:00,11978.2,2019-11-21T12:35:00,11989.7999,aligned,bullish,HH_HL,0.939,12.4,trend_aligned,buy,long_bias,trailed,11965.0,NIFTY,12004.600000000002,5m
8,2019-11-21T13:25:00,11990.7999,2019-11-21T14:05:00,11993.2,aligned,bullish,HH_HL,0.638,5.55,trend_aligned,buy,long_bias,trailed,11982.1,NIFTY,12008.1997,5m
3,2019-11-21T14:40:00,11994.3999,2019-11-21T14:55:00,11980.0,aligned,bullish,HH_HL,-0.5,-7.2,trend_aligned,buy,long_bias,stopped,11980.0,NIFTY,12023.199700000001,5m
22,2019-11-25T14:35:00,12045.6,2019-11-26T10:10:00,12112.3999,aligned,bullish,HH_HL,1.903,45.3,trend_aligned,buy,long_bias,trailed,12021.7999,NIFTY,12093.200200000001,5m
26,2019-11-26T10:45:00,12082.3999,2019-11-26T12:55:00,12095.7999,aligned,bullish,HH_HL,0.844,16.45,trend_aligned,buy,long_bias,trailed,12062.8999,NIFTY,12121.3999,5m
4,2019-11-26T13:20:00,12081.7999,2019-11-26T13:40:00,12089.7999,aligned,bullish,HH_HL,0.854,9.65,trend_aligned,buy,long_bias,trailed,12070.5,NIFTY,12104.3997,5m
1,2019-11-26T14:15:00,12074.8999,2019-11-26T14:20:00,12062.3999,aligned,bullish,HH_HL,-0.5,-6.25,trend_aligned,buy,long_bias,stopped,12062.3999,NIFTY,12099.8999,5m
14,2019-11-26T14:45:00,12047.0,2019-11-27T09:40:00,12090.6,aligned,bullish,HH_HL,1.036,42.15,trend_aligned,buy,long_bias,trailed,12006.2999,NIFTY,12128.4002,5m
